"country","year","stand","trapno","spp","loose_sds_filled","loose_sds_unfilled","cones","cones_sds_filled","cones_sds_unfilled","standardized_notes"
"US",2022,"TA01",10,"Thuja plicata",2,1,0,0,0,NA
"US",2022,"AG05",10,"Pseudotsuga menziesii",39,8,0,0,0,NA
"US",2022,"AG05",10,"Thuja plicata",36,108,0,0,0,NA
"US",2022,"AG05",10,"Tsuga heterophylla",12,18,0,0,0,NA
"US",2022,"AG05",10,"Abies amabalis",4,2,0,0,0,NA
"US",2022,"AO03",10,"Thuja plicata",219,147,8,15,5,NA
"US",2022,"AO03",10,"Tsuga heterophylla",160,9,4,15,4,NA
"US",2022,"AO03",10,"Pseudotsuga menziesii",7,0,0,0,0,NA
"US",2022,"AO03",10,"Abies amabalis",2,0,0,0,0,NA
"US",2022,"AM16",10,"Tsuga mertensiana",6,4,0,0,0,"Species not expected for this stand"
"US",2022,"AM16",10,"Chamaecyparis nootkatensis",0,1,0,0,0,"Species not expected for this stand"
"US",2022,"AM16",10,"Abies amabalis",1,2,0,0,0,NA
"US",2022,"AM16",10,"Tsuga heterophylla",12,29,0,0,0,NA
"US",2022,"TO04",10,"Tsuga heterophylla",1,25,2,0,2,NA
"US",2022,"TO04",10,"Pseudotsuga menziesii",7,37,2,0,0,NA
"US",2022,"TO04",10,"Thuja plicata",17,45,0,0,0,NA
"US",2022,"AE10",10,"Chamaecyparis nootkatensis",39,19,3,5,5,"Species not expected for this stand"
"US",2022,"AE10",10,"Tsuga mertensiana",0,4,0,0,0,NA
"US",2022,"AE10",10,"Abies procera",5,1,0,0,0,NA
"US",2022,"AE10",10,"Abies lasiocarpa",0,6,0,0,0,NA
"US",2022,"AE10",10,"Abies amabalis",10,7,0,0,0,NA
"US",2022,"AB08",10,"Tsuga heterophylla",13,86,8,0,0,NA
"US",2022,"AB08",10,"Pseudotsuga menziesii",5,6,0,0,0,NA
"US",2022,"AB08",10,"Abies amabalis",1,1,0,0,0,NA
"US",2022,"AB08",10,"Thuja plicata",4,8,0,0,0,NA
"US",2022,"AO03",11,"Thuja plicata",173,279,5,10,5,NA
"US",2022,"AO03",11,"Pseudotsuga menziesii",10,3,0,0,0,NA
"US",2022,"AO03",11,"Abies amabalis",2,2,0,0,0,NA
"US",2022,"AO03",11,"Tsuga heterophylla",175,12,0,0,0,NA
"US",2022,"AV06",11,"Pseudotsuga menziesii",5,0.5,0,0,0,NA
"US",2022,"AV06",11,"Tsuga heterophylla",86,16,0,0,0,NA
"US",2022,"AV06",11,"Abies amabalis",2,2,0,0,0,NA
"US",2022,"AV06",11,"Thuja plicata",68,93,0,0,0,NA
"US",2022,"AE10",11,"Chamaecyparis nootkatensis",2,0,0,0,0,"Species not expected for this stand"
"US",2022,"AE10",11,"Tsuga mertensiana",2,0,0,0,0,NA
"US",2022,"AE10",11,"Abies lasiocarpa",1,0,0,0,0,NA
"US",2022,"AE10",11,"Abies procera",1,0,0,0,0,NA
"US",2022,"AE10",11,"Abies amabalis",7,3,0,0,0,NA
"US",2022,"AB08",11,"Pseudotsuga menziesii",5,3,0,0,0,NA
"US",2022,"AB08",11,"Tsuga heterophylla",17,109,4,0,0,NA
"US",2022,"AB08",11,"Chamaecyparis nootkatensis",1,0,0,0,0,NA
"US",2022,"AB08",11,"Thuja plicata",2,34,0,0,0,NA
"US",2022,"AM16",11,"Chamaecyparis nootkatensis",12,42,1,0,0,"Species not expected for this stand"
"US",2022,"AM16",11,"Alnus viridis",1,2,0,0,0,NA
"US",2022,"AM16",11,"Tsuga mertensiana",20,10,0,0,0,"Species not expected for this stand"
"US",2022,"AM16",11,"Pseudotsuga menziesii",1,0,0,0,0,NA
"US",2022,"AM16",11,"Abies amabalis",1,0,0,0,0,NA
"US",2022,"AM16",11,"Tsuga heterophylla",30,48,0,0,0,NA
"US",2022,"AG05",11,"Pseudotsuga menziesii",33,18,0,0,0,NA
"US",2022,"AG05",11,"Thuja plicata",7,104,0,0,0,NA
"US",2022,"AG05",11,"Tsuga heterophylla",2,8,0,0,0,NA
"US",2022,"AG05",11,"Abies amabalis",2,0,0,0,0,NA
"US",2022,"TO04",11,"Tsuga heterophylla",1,35,4,0,6,NA
"US",2022,"TO04",11,"Abies grandis",1,0,0,0,0,"Species not expected for this stand"
"US",2022,"TO04",11,"Abies",0,1,0,0,0,"uncertain species ID"
"US",2022,"TO04",11,"Pseudotsuga menziesii",1,12,0,0,0,NA
"US",2022,"TO04",11,"Thuja plicata",5,313,0,0,0,"uncertain with filled/unfilled"
"US",2022,"TA01",11,"Pseudotsuga menziesii",7,93,0,0,0,NA
"US",2022,"TA01",11,"Tsuga heterophylla",0,6,0,0,0,NA
"US",2022,"AB08",12,"Tsuga heterophylla",0,0,15,19,5,NA
"US",2022,"AB08",12,"Thuja plicata",0,0,4,11,16,NA
"US",2022,"AB08",12,"Tsuga heterophylla",87,15,0,0,0,NA
"US",2022,"AB08",12,"Thuja plicata",18,22,0,0,0,NA
"US",2022,"AB08",12,"Pseudotsuga menziesii",5,2,0,0,0,NA
"US",2022,"AG05",12,"Thuja plicata",34,141,1,0,1,NA
"US",2022,"AG05",12,"Abies amabalis",2,0,0,0,0,NA
"US",2022,"AG05",12,"Tsuga heterophylla",33,36,0,0,0,NA
"US",2022,"AG05",12,"Pseudotsuga menziesii",32,13,0,0,0,NA
"US",2022,"AG05",12,"Tsuga mertensiana",1,1,0,0,0,"Species not expected for this stand"
"US",2022,"TO04",12,"Thuja plicata",411,1119,28,29,33,NA
"US",2022,"TO04",12,"Tsuga heterophylla",36,15,13,8,8,NA
"US",2022,"TO04",12,"Pseudotsuga menziesii",18,0,0,0,0,NA
"US",2022,"TO04",12,"Abies lasiocarpa",2,1,0,0,0,"Species not expected for this stand"
"US",2022,"AE10",12,"Tsuga mertensiana",2,0,1,3,0,NA
"US",2022,"AE10",12,"Chamaecyparis nootkatensis",26,12,0,0,0,"Species not expected for this stand"
"US",2022,"AE10",12,"Abies amabalis",4,1,0,0,0,NA
"US",2022,"AO03",12,"Pseudotsuga menziesii",17,27,2.5,27,16,NA
"US",2022,"AO03",12,"Tsuga heterophylla",55,68,0,0,0,NA
"US",2022,"AO03",12,"Thuja plicata",41,105,0,0,0,NA
"US",2022,"AO03",12,"Abies amabalis",1,2.5,0,0,0,NA
"US",2022,"AM16",12,"Chamaecyparis nootkatensis",12,11.5,3,2,0,"Species not expected for this stand"
"US",2022,"AM16",12,"Tsuga heterophylla",27,66,0,0,0,NA
"US",2022,"AM16",12,"Tsuga mertensiana",18,23,0,0,0,"Species not expected for this stand"
"US",2022,"TA01",12,"Thuja plicata",7,0,0,0,0,NA
"US",2022,"TA01",12,"Pseudotsuga menziesii",64,8,0,0,0,NA
"US",2022,"TA01",12,"Tsuga heterophylla",1,0,0,0,0,NA
"US",2022,"AV06",12,"Tsuga heterophylla",12,44,0,0,0,NA
"US",2022,"AV06",12,"Pseudotsuga menziesii",4,7,0,0,0,NA
"US",2022,"AV06",12,"Thuja plicata",1,9,0,0,0,NA
"US",2022,"AV06",12,"Abies amabalis",0,1,0,0,0,NA
"US",2022,"TA01",13,"Pseudotsuga menziesii",75,18,0,0,0,NA
"US",2022,"TA01",13,"Thuja plicata",1,0,0,0,0,NA
"US",2022,"TA01",13,"Tsuga heterophylla",35,39,2,1,2,NA
"US",2022,"AB08",13,"Tsuga heterophylla",0,0,4,1,0,NA
"US",2022,"AB08",13,"Pseudotsuga menziesii",13,0,0,0,0,NA
"US",2022,"AB08",13,"Thuja plicata",6,7,0,0,0,NA
"US",2022,"AB08",13,"Chamaecyparis nootkatensis",2,0,0,0,0,NA
"US",2022,"AB08",13,"Tsuga heterophylla",50,63,0,0,0,NA
"US",2022,"AB08",13,"Tsuga mertensiana",1,2,0,0,0,"Species not expected for this stand"
"US",2022,"AG05",13,"Thuja plicata",46,73,8,8,18,NA
"US",2022,"AG05",13,"Pseudotsuga menziesii",27,9.5,0,0,0,NA
"US",2022,"AG05",13,"Abies amabalis",1,1,0,0,0,NA
"US",2022,"AG05",13,"Tsuga heterophylla",16,21,0,0,0,NA
"US",2022,"AG05",13,"Tsuga mertensiana",1,0,0,0,0,"Species not expected for this stand"
"US",2022,"TO04",13,"Thuja plicata",41,51,2,0,0,NA
"US",2022,"TO04",13,"Pseudotsuga menziesii",18,1,0,0,0,NA
"US",2022,"TO04",13,"Tsuga heterophylla",28,3,0,0,0,NA
"US",2022,"TO04",13,"Abies grandis",3,2,0,0,0,"Species not expected for this stand"
"US",2022,"AM16",13,"Chamaecyparis nootkatensis",38,24,8,0,0,"Species not expected for this stand"
"US",2022,"AM16",13,"Tsuga mertensiana",14,7,0,0,0,"Species not expected for this stand"
"US",2022,"AM16",13,"Tsuga heterophylla",22,27,0,0,0,NA
"US",2022,"AV06",13,"Thuja plicata",27,14,0,0,0,NA
"US",2022,"AV06",13,"Tsuga heterophylla",31,72,1,0,0,NA
"US",2022,"AV06",13,"Abies amabalis",1,0,0,0,0,NA
"US",2022,"AE10",13,"Tsuga mertensiana",10,18,0,0,0,NA
"US",2022,"AE10",13,"Tsuga heterophylla",1,2,0,0,0,NA
"US",2022,"AE10",13,"Chamaecyparis nootkatensis",25,7,0,0,0,"Species not expected for this stand"
"US",2022,"AE10",13,"Abies lasiocarpa",1,2,0,0,0,NA
"US",2022,"AE10",13,"Abies procera",3,4,0,0,0,NA
"US",2022,"AE10",13,"Abies amabalis",7,17,0,0,0,NA
"US",2022,"AG05",14,"Pseudotsuga menziesii",0,0,3,4,34,NA
"US",2022,"AG05",14,"Pseudotsuga menziesii",56,48,0,0,0,NA
"US",2022,"AG05",14,"Thuja plicata",39,47,0,0,0,NA
"US",2022,"AG05",14,"Abies amabalis",1,4,0,0,0,NA
"US",2022,"AG05",14,"Tsuga heterophylla",25,1,0,0,0,NA
"US",2022,"AV06",14,"Thuja plicata",124,126,2,0,0,NA
"US",2022,"AV06",14,"Abies amabalis",2,0,0,0,0,NA
"US",2022,"AV06",14,"Tsuga heterophylla",84,13,0,0,0,NA
"US",2022,"AV06",14,"Pseudotsuga menziesii",8,2,0,0,0,NA
"US",2022,"AE10",14,"Tsuga mertensiana",5,7,0,0,0,NA
"US",2022,"AE10",14,"Chamaecyparis nootkatensis",10,3,0,0,0,"Species not expected for this stand"
"US",2022,"AE10",14,"Abies lasiocarpa",2,1,0,0,0,NA
"US",2022,"AE10",14,"Abies amabalis",5,0,0,0,0,NA
"US",2022,"AE10",14,"Abies procera",1,0.5,0,0,0,NA
"US",2022,"AE10",14,"Pseudotsuga menziesii",0,0.5,0,0,0,NA
"US",2022,"AB08",14,"Pseudotsuga menziesii",8,4,0,0,0,NA
"US",2022,"AB08",14,"Tsuga heterophylla",12,79,9,0,0,NA
"US",2022,"AB08",14,"Thuja plicata",1,16,0,0,0,NA
"US",2022,"AO03",14,"Tsuga heterophylla",52,119,0,0,0,NA
"US",2022,"AO03",14,"Pseudotsuga menziesii",1,3,0,0,0,NA
"US",2022,"AO03",14,"Abies amabalis",2,5,0,0,0,NA
"US",2022,"AO03",14,"Thuja plicata",66,209,0,0,0,NA
"US",2022,"TA01",14,"Pseudotsuga menziesii",39,12,0,0,0,NA
"US",2022,"TA01",14,"Tsuga heterophylla",2,0,0,0,0,NA
"US",2022,"AM16",14,"Pseudotsuga menziesii",1,2,0,0,0,NA
"US",2022,"AM16",14,"Chamaecyparis nootkatensis",1,0,0,0,0,"Species not expected for this stand"
"US",2022,"AM16",14,"Tsuga mertensiana",3,8,0,0,0,"Species not expected for this stand"
"US",2022,"AM16",14,"Tsuga heterophylla",5,30,0,0,0,NA
"US",2022,"AM16",14,"Alnus viridis",0,3,0,0,0,NA
"US",2022,"TO04",14,"Tsuga heterophylla",93,79,1,0,7,NA
"US",2022,"TO04",14,"Pseudotsuga menziesii",20,3,0,0,0,NA
"US",2022,"TO04",14,"Thuja plicata",70,145,0,0,0,NA
"US",2022,"TO04",15,"Thuja plicata",98,173,5,2,2,NA
"US",2022,"TO04",15,"Pseudotsuga menziesii",23,3,0,0,0,NA
"US",2022,"TO04",15,"Abies amabalis",21,10,0,0,0,NA
"US",2022,"TO04",15,"Tsuga heterophylla",102,48,6,34,17,NA
"US",2022,"TO04",15,"NA",0,2,0,0,0,"uncertain species ID (OHPO), missing seed bag in lab"
"US",2022,"TA01",15,"Pseudotsuga menziesii",68,24,0,0,0,NA
"US",2022,"TA01",15,"Thuja plicata",1,0,0,0,0,NA
"US",2022,"AO03",15,"Pseudotsuga menziesii",5,10,0,0,0,NA
"US",2022,"AO03",15,"Abies amabalis",10,3,0,0,0,NA
"US",2022,"AO03",15,"Tsuga heterophylla",25,117,0,0,0,NA
"US",2022,"AO03",15,"Thuja plicata",15,81,0,0,0,NA
"US",2022,"AM16",15,"Chamaecyparis nootkatensis",6,3,2,4,1,"Species not expected for this stand"
"US",2022,"AM16",15,"Tsuga mertensiana",18,33,0,0,0,"Species not expected for this stand"
"US",2022,"AM16",15,"Tsuga heterophylla",19,54,0,0,0,NA
"US",2022,"AM16",15,"Alnus viridis",0,2,0,0,0,NA
"US",2022,"AV06",15,"Abies amabalis",1,1,0,0,0,NA
"US",2022,"AV06",15,"Tsuga heterophylla",6,26,0,0,0,NA
"US",2022,"AV06",15,"Pseudotsuga menziesii",8,2,0,0,0,NA
"US",2022,"AV06",15,"Thuja plicata",61,195,3,0,0,NA
"US",2022,"AE10",15,"Chamaecyparis nootkatensis",16,7,1,3,5,"Species not expected for this stand"
"US",2022,"AE10",15,"Tsuga mertensiana",0,3,0,0,0,NA
"US",2022,"AE10",15,"Abies procera",2,0,0,0,0,NA
"US",2022,"AE10",15,"Abies amabalis",8,11,0,0,0,NA
"US",2022,"AB08",15,"Tsuga heterophylla",14,73,6,0,0,NA
"US",2022,"AB08",15,"Pseudotsuga menziesii",1,7,0,0,0,NA
"US",2022,"AB08",15,"Thuja plicata",8,20,0,0,0,NA
"US",2022,"AB08",15,"Mistletoe",26,0,0,0,0,"Species not expected for this stand"
"US",2022,"AG05",15,"Thuja plicata",174,508,3,0,1,NA
"US",2022,"AG05",15,"Pseudotsuga menziesii",14,32.5,0,0,0,NA
"US",2022,"AG05",15,"Tsuga heterophylla",10,19,0,0,0,NA
